"","state","district","year","pvi"
"6557","NY",0,2014,11.7193424193998
"6558","NY",0,2016,11.7193424193998
"6559","OH",0,2014,-0.681196783412183
"6560","OH",0,2016,-0.681196783412183
"6561","OK",0,2014,-18.8910814646255
"6562","OK",0,2016,-18.8910814646255
"6563","OR",0,2014,4.4062343016776
"6564","OR",0,2016,4.4062343016776
"6565","PA",0,2014,0.955805078600257
"6566","PA",0,2016,0.955805078600257
"6567","RI",0,2014,11.6507840561217
"6568","RI",0,2016,11.6507840561217
"6569","SC",0,2014,-7.51786970241604
"6570","SC",0,2016,-7.51786970241604
"6571","SD",0,2014,-10.388372538865
"6572","SD",0,2016,-10.388372538865
"6573","TN",0,2014,-12.0717429719989
"6574","TN",0,2016,-12.0717429719989
"6575","TX",0,2014,-9.89047847575469
"6576","TX",0,2016,-9.89047847575469
"6577","UT",0,2014,-24.5018033912354
"6578","UT",0,2016,-24.5018033912354
"6579","VA",0,2014,-0.129392758584478
"6580","VA",0,2016,-0.129392758584478
"6581","VT",0,2014,16.0096681779378
"6582","VT",0,2016,16.0096681779378
"6583","WA",0,2014,5.5086590268039
"6584","WA",0,2016,5.5086590268039
"6585","WI",0,2014,2.00063498851788
"6586","WI",0,2016,2.00063498851788
"6587","WV",0,2014,-14.3247305425061
"6588","WV",0,2016,-14.3247305425061
"6589","WY",0,2014,-22.4115527241048
"6590","WY",0,2016,-22.4115527241048
"6591","AL",0,2018,-14.9156963951499
"6592","AL",0,2020,-14.9156963951499
"6593","AR",0,2018,-15.0834861714552
"6594","AR",0,2020,-15.0834861714552
"6595","AZ",0,2018,-3.90189417302529
"6596","AZ",0,2020,-3.90189417302529
"6597","CA",0,2018,13.7411973920033
"6598","CA",0,2020,13.7411973920033
"6599","CO",0,2018,1.36850134687652
"6600","CO",0,2020,1.36850134687652
"6601","CT",0,2018,6.21838066512604
"6602","CT",0,2020,6.21838066512604
"6603","DC",0,2018,43.5872719906
"6604","DC",0,2020,43.5872719906
"6605","DE",0,2018,5.52967324626056
"6606","DE",0,2020,5.52967324626056
"6607","FL",0,2018,-1.68459513605995
"6608","FL",0,2020,-1.68459513605995
"6609","GA",0,2018,-4.31607329031149
"6610","GA",0,2020,-4.31607329031149
"6611","HI",0,2018,17.17378177105
"6612","HI",0,2020,17.17378177105
"6613","IA",0,2018,-4.38885446813512
"6614","IA",0,2020,-4.38885446813512
"6615","ID",0,2018,-19.1690107878179
"6616","ID",0,2020,-19.1690107878179
"6617","IL",0,2018,7.5786670147323
"6618","IL",0,2020,7.5786670147323
"6619","IN",0,2018,-10.1176034233726
"6620","IN",0,2020,-10.1176034233726
"6621","KS",0,2018,-12.5438302999441
"6622","KS",0,2020,-12.5438302999441
"6623","KY",0,2018,-15.9696964279035
"6624","KY",0,2020,-15.9696964279035
"6625","LA",0,2018,-11.1464958982042
"6626","LA",0,2020,-11.1464958982042
"6627","MA",0,2018,12.4520587605485
"6628","MA",0,2020,12.4520587605485
"6629","MD",0,2018,12.5115665512064
"6630","MD",0,2020,12.5115665512064
"6631","ME",0,2018,1.70754237795381
"6632","ME",0,2020,1.70754237795381
"6633","MI",0,2018,-0.219149711246594
"6634","MI",0,2020,-0.219149711246594
"6635","MN",0,2018,0.278167749316157
"6636","MN",0,2020,0.278167749316157
"6637","MO",0,2018,-9.87122740385418
"6638","MO",0,2020,-9.87122740385418
"6639","MS",0,2018,-9.60081378790801
"6640","MS",0,2020,-9.60081378790801
"6641","MT",0,2018,-11.4218377700586
"6642","MT",0,2020,-11.4218377700586
"6643","NC",0,2018,-3.01758189621101
"6644","NC",0,2020,-3.01758189621101
"6645","ND",0,2018,-18.7174375238147
"6646","ND",0,2020,-18.7174375238147
"6647","NE",0,2018,-14.307971675425
"6648","NE",0,2020,-14.307971675425
"6649","NH",0,2018,-0.474822239969846
"6650","NH",0,2020,-0.474822239969846
"6651","NJ",0,2018,6.36061370427905
"6652","NJ",0,2020,6.36061370427905
"6653","NM",0,2018,3.48092394354176
"6654","NM",0,2020,3.48092394354176
"6655","NV",0,2018,0.49113603950563
"6656","NV",0,2020,0.49113603950563
"6657","NY",0,2018,10.5869536962329
"6658","NY",0,2020,10.5869536962329
"6659","OH",0,2018,-4.15315686493383
"6660","OH",0,2020,-4.15315686493383
"6661","OK",0,2018,-20.0026644308201
"6662","OK",0,2020,-20.0026644308201
"6663","OR",0,2018,4.83381692196106
"6664","OR",0,2020,4.83381692196106
"6665","PA",0,2018,-0.944847909084576
"6666","PA",0,2020,-0.944847909084576
"6667","RI",0,2018,8.36055304709264
"6668","RI",0,2020,8.36055304709264
"6669","SC",0,2018,-8.25328751285426
"6670","SC",0,2020,-8.25328751285426
"6671","SD",0,2018,-15.6145046164004
"6672","SD",0,2020,-15.6145046164004
"6673","TN",0,2018,-14.1469991976373
"6674","TN",0,2020,-14.1469991976373
"6675","TX",0,2018,-6.86792505357549
"6676","TX",0,2020,-6.86792505357549
"6677","UT",0,2018,-16.7753224464749
"6678","UT",0,2020,-16.7753224464749
"6679","VA",0,2018,1.28059481373724
"6680","VA",0,2020,1.28059481373724
"6681","VT",0,2018,14.620602883143
"6682","VT",0,2020,14.620602883143
"6683","WA",0,2018,7.16624140138413
"6684","WA",0,2020,7.16624140138413
"6685","WI",0,2018,-0.750460853571974
"6686","WI",0,2020,-0.750460853571974
"6687","WV",0,2018,-21.371253629553
"6688","WV",0,2020,-21.371253629553
"6689","WY",0,2018,-25.9001797910656
"6690","WY",0,2020,-25.9001797910656
"6691","AL",0,2022,-15.2750988148968
"6692","AL",0,2024,-15.2750988148968
"6693","AR",0,2022,-16.2291597812724
"6694","AR",0,2024,-16.2291597812724
"6695","AZ",0,2022,-2.35343249125534
"6696","AZ",0,2024,-2.35343249125534
"6697","CA",0,2022,13.218392319013
"6698","CA",0,2024,13.218392319013
"6699","CO",0,2022,3.87603292727095
"6700","CO",0,2024,3.87603292727095
"6701","CT",0,2022,7.4161843359266
"6702","CT",0,2024,7.4161843359266
"6703","DC",0,2022,42.7754620708357
"6704","DC",0,2024,42.7754620708357
"6705","DE",0,2022,6.7211630843162
"6706","DE",0,2024,6.7211630843162
"6707","FL",0,2022,-3.42432526514249
"6708","FL",0,2024,-3.42432526514249
"6709","GA",0,2022,-2.57434630298678
"6710","GA",0,2024,-2.57434630298678
"6711","HI",0,2022,13.637512504147
"6712","HI",0,2024,13.637512504147
"6713","IA",0,2022,-6.40188467510034
"6714","IA",0,2024,-6.40188467510034
"6715","ID",0,2022,-18.4839213387712
"6716","ID",0,2024,-18.4839213387712
"6717","IL",0,2022,6.75083831027039
"6718","IL",0,2024,6.75083831027039
"6719","IN",0,2022,-10.6417853905919
"6720","IN",0,2024,-10.6417853905919
"6721","KS",0,2022,-10.4940106941762
"6722","KS",0,2024,-10.4940106941762
"6723","KY",0,2022,-15.8162848299171
"6724","KY",0,2024,-15.8162848299171
"6725","LA",0,2022,-11.6398000520127
"6726","LA",0,2024,-11.6398000520127
"6727","MA",0,2022,14.454196702881
"6728","MA",0,2024,14.454196702881
"6729","MD",0,2022,14.2772904419101
"6730","MD",0,2024,14.2772904419101
"6731","ME",0,2022,1.71300948608829
"6732","ME",0,2024,1.71300948608829
"6733","MI",0,2022,-0.967797946275752
"6734","MI",0,2024,-0.967797946275752
"6735","MN",0,2022,0.939049069486382
"6736","MN",0,2024,0.939049069486382
"6737","MO",0,2022,-10.32392560004
"6738","MO",0,2024,-10.32392560004
"6739","MS",0,2022,-10.5603922448478
"6740","MS",0,2024,-10.5603922448478
"6741","MT",0,2022,-11.0738515486346
"6742","MT",0,2024,-11.0738515486346
"6743","NC",0,2022,-2.98770116827912
"6744","NC",0,2024,-2.98770116827912
"6745","ND",0,2022,-19.8639174416449
"6746","ND",0,2024,-19.8639174416449
"6747","NE",0,2022,-12.73478709931
"6748","NE",0,2024,-12.73478709931
"6749","NH",0,2022,0.861967501448998
"6750","NH",0,2024,0.861967501448998
"6751","NJ",0,2022,5.8700694859498
"6752","NJ",0,2024,5.8700694859498
"6753","NM",0,2022,3.30303532949218
"6754","NM",0,2024,3.30303532949218
"6755","NV",0,2022,-0.757785040313303
"6756","NV",0,2024,-0.757785040313303
"6757","NY",0,2022,9.58440148029457
"6758","NY",0,2024,9.58440148029457
"6759","OH",0,2022,-6.12299478040347
"6760","OH",0,2024,-6.12299478040347
"6761","OK",0,2022,-19.5297643326044
"6762","OK",0,2024,-19.5297643326044
"6763","OR",0,2022,5.76416956993688
"6764","OR",0,2024,5.76416956993688
"6765","PA",0,2022,-1.64966755006754
"6766","PA",0,2024,-1.64966755006754
"6767","RI",0,2022,7.94775112169568
"6768","RI",0,2024,7.94775112169568
"6769","SC",0,2022,-8.30857105266003
"6770","SC",0,2024,-8.30857105266003
"6771","SD",0,2022,-16.0675847184475
"6772","SD",0,2024,-16.0675847184475
"6773","TN",0,2022,-14.2787780959735
"6774","TN",0,2024,-14.2787780959735
"6775","TX",0,2022,-5.2998977224201
"6776","TX",0,2024,-5.2998977224201
"6777","UT",0,2022,-13.1146687938539
"6778","UT",0,2024,-13.1146687938539
"6779","VA",0,2022,2.57405891849615
"6780","VA",0,2024,2.57405891849615
"6781","VT",0,2022,15.5224460952176
"6782","VT",0,2024,15.5224460952176
"6783","WA",0,2022,7.64230978826675
"6784","WA",0,2024,7.64230978826675
"6785","WI",0,2022,-1.85959449478201
"6786","WI",0,2024,-1.85959449478201
"6787","WV",0,2022,-22.3879988541914
"6788","WV",0,2024,-22.3879988541914
"6789","WY",0,2022,-25.2852060893197
"6790","WY",0,2024,-25.2852060893197
"6791","AK",0,2002,-17.4364098421474
"6792","AK",0,2004,-17.4364098421474
"6793","AK",0,2006,-13.5597598177242
"6794","AK",0,2008,-13.5597598177242
"6795","AK",0,2010,-14.040465843725
"6796","AK",0,2012,-14.040465843725
"6797","AK",0,2014,-10.6532354670093
"6798","AK",0,2016,-10.6532354670093
"6799","AK",0,2018,-9.44909522001105
"6800","AK",0,2020,-9.44909522001105
"6801","AK",0,2022,-8.04135062099646
"6802","AK",0,2024,-8.04135062099646
