"","year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
"2005",2004,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","DENISE L. MAJETTE","DEMOCRAT","False","total",1287690,3220981,"False",20210114,"DEMOCRAT"
"2006",2004,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","ALLEN BUCKLEY","LIBERTARIAN","False","total",69051,3220981,"False",20210114,"LIBERTARIAN"
"2007",2004,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","DANIEL K. INOUYE","DEMOCRAT","False","total",313629,415347,"False",20210114,"DEMOCRAT"
"2008",2004,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","JIM BREWER","NONPARTISAN","False","total",9269,415347,"False",20210114,"OTHER"
"2009",2004,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","CAM CAVASSO","REPUBLICAN","False","total",87172,415347,"False",20210114,"REPUBLICAN"
"2010",2004,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","False","JEFF MALLAN","LIBERTARIAN","False","total",5277,415347,"False",20210114,"LIBERTARIAN"
"2011",2004,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","","","True","total",4136,503932,"False",20210114,"OTHER"
"2012",2004,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","MIKE CRAPO","REPUBLICAN","False","total",499796,503932,"False",20210114,"REPUBLICAN"
"2013",2004,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","JERRY KOHN","LIBERTARIAN","False","total",69253,5141520,"False",20210114,"LIBERTARIAN"
"2014",2004,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","ALAN KEYES","REPUBLICAN","False","total",1390690,5141520,"False",20210114,"REPUBLICAN"
"2015",2004,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","BARACK OBAMA","DEMOCRAT","False","total",3597456,5141520,"False",20210114,"DEMOCRAT"
"2016",2004,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","ALBERT J. FRANZEN","INDEPENDENT","False","total",81164,5141520,"False",20210114,"OTHER"
"2017",2004,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","","","True","total",2957,5141520,"False",20210114,"OTHER"
"2018",2004,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","ALBERT BARGER","LIBERTARIAN","False","total",27344,2428233,"False",20210114,"LIBERTARIAN"
"2019",2004,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","MARVIN SCOTT","REPUBLICAN","False","total",903913,2428233,"False",20210114,"REPUBLICAN"
"2020",2004,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen","False","EVAN BAYH","DEMOCRAT","False","total",1496976,2428233,"False",20210114,"DEMOCRAT"
"2021",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","ARTHUR SMALL","DEMOCRAT","False","total",412365,1479228,"False",20210114,"DEMOCRAT"
"2022",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","","","True","total",475,1479228,"False",20210114,"OTHER"
"2023",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","CHRISTY ANN WELTY","LIBERTARIAN","False","total",15218,1479228,"False",20210114,"LIBERTARIAN"
"2024",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","EDWIN FRUIT","SOCIALIST WORKERS","False","total",1874,1479228,"False",20210114,"OTHER"
"2025",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","DARYL A. NORTHROP","GREEN","False","total",11121,1479228,"False",20210114,"OTHER"
"2026",2004,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","CHARLES E. GRASSLEY","REPUBLICAN","False","total",1038175,1479228,"False",20210114,"REPUBLICAN"
"2027",2004,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","GEORGE COOK","REFORM","False","total",15980,1129022,"False",20210114,"OTHER"
"2028",2004,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","LEE JONES","DEMOCRAT","False","total",310337,1129022,"False",20210114,"DEMOCRAT"
"2029",2004,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","STEVEN A. ROSILE","LIBERTARIAN","False","total",21842,1129022,"False",20210114,"LIBERTARIAN"
"2030",2004,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","SAM BROWNBACK","REPUBLICAN","False","total",780863,1129022,"False",20210114,"REPUBLICAN"
"2031",2004,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","DANIEL MONGIARDO","DEMOCRAT","False","total",850855,1724362,"False",20210114,"DEMOCRAT"
"2032",2004,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","JIM BUNNING","REPUBLICAN","False","total",873507,1724362,"False",20210114,"REPUBLICAN"
"2033",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","JOHN KENNEDY","DEMOCRAT","False","total",275821,1848056,"False",20210114,"DEMOCRAT"
"2034",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","RICHARD M. FONTANESI","OTHER","False","total",15097,1848056,"False",20210114,"OTHER"
"2035",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","SAM HOUSTON MELTON, JR.","DEMOCRAT","False","total",12289,1848056,"False",20210114,"DEMOCRAT"
"2036",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","CHRISTOPHER JOHN","DEMOCRAT","False","total",542150,1848056,"False",20210114,"DEMOCRAT"
"2037",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","DAVID VITTER","REPUBLICAN","False","total",943014,1848056,"False",20210114,"REPUBLICAN"
"2038",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","ARTHUR A. MORRELL","DEMOCRAT","False","total",47222,1848056,"False",20210114,"DEMOCRAT"
"2039",2004,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","R. A. ""SKIP"" GALAN","OTHER","False","total",12463,1848056,"False",20210114,"OTHER"
"2040",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","","","True","total",47,2321931,"False",20210114,"OTHER"
"2041",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","BARBARA A. MIKULSKI","DEMOCRAT","False","total",1504691,2321931,"False",20210114,"DEMOCRAT"
"2042",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","E. J. PIPKIN","REPUBLICAN","False","total",783055,2321931,"False",20210114,"REPUBLICAN"
"2043",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","","","True","total",204,2321931,"False",20210114,"OTHER"
"2044",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","","","True","total",109,2321931,"False",20210114,"OTHER"
"2045",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","THOMAS TRUMP","CONSTITUTION","False","total",9009,2321931,"False",20210114,"OTHER"
"2046",2004,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen","False","MARIA ALLWINE","GREEN","False","total",24816,2321931,"False",20210114,"OTHER"
"2047",2004,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","NANCY FARMER","DEMOCRAT","False","total",1158261,2706402,"False",20210114,"DEMOCRAT"
"2048",2004,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","DON GRIFFIN","CONSTITUTION","False","total",10404,2706402,"False",20210114,"OTHER"
"2049",2004,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","CHRISTOPHER S. BOND","REPUBLICAN","False","total",1518089,2706402,"False",20210114,"REPUBLICAN"
"2050",2004,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen","False","KEVIN TULL","LIBERTARIAN","False","total",19648,2706402,"False",20210114,"LIBERTARIAN"
"2051",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","RICHARD ZISER","REPUBLICAN","False","total",284640,810068,"False",20210114,"REPUBLICAN"
"2052",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","HARRY REID","DEMOCRAT","False","total",494805,810068,"False",20210114,"DEMOCRAT"
"2053",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","OTHER","","False","total",12968,810068,"False",20210114,"OTHER"
"2054",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","GARY MARINCH","NATURAL LAW","False","total",2095,810068,"False",20210114,"OTHER"
"2055",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","DAVID K. SCHUMANN","INDEPENDENT AMERICAN","False","total",6001,810068,"False",20210114,"OTHER"
"2056",2004,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen","False","THOMAS L. HURST","LIBERTARIAN","False","total",9559,810068,"False",20210114,"LIBERTARIAN"
"2057",2004,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","","","True","total",102,657086,"False",20210114,"OTHER"
"2058",2004,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","DORIS R. HADDOCK","DEMOCRAT","False","total",221549,657086,"False",20210114,"DEMOCRAT"
"2059",2004,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","BLANK VOTE/SCATTERING","","False","total",588,657086,"False",20210114,"OTHER"
"2060",2004,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","JUDD GREGG","REPUBLICAN","False","total",434847,657086,"False",20210114,"REPUBLICAN"
"2061",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","DAVID E. MCREYNOLDS","GREEN","False","total",36942,7447818,"False",20210114,"OTHER"
"2062",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHARLES E. SCHUMER","INDEPENDENCE","False","total",216198,7447818,"False",20210114,"OTHER"
"2063",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","DONALD SILBERGER","LIBERTARIAN","False","total",19073,7447818,"False",20210114,"LIBERTARIAN"
"2064",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","BLANK VOTE/SCATTERING","","False","total",744943,7447818,"False",20210114,"OTHER"
"2065",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","MARILYN F. O'GRADY","CONSERVATIVE","False","total",220960,7447818,"False",20210114,"OTHER"
"2066",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHARLES E. SCHUMER","WORKING FAMILIES","False","total",168719,7447818,"False",20210114,"OTHER"
"2067",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","ABRAHAM HIRSCHFELD","BUILDERS","False","total",16196,7447818,"False",20210114,"OTHER"
"2068",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","HOWARD MILLS","REPUBLICAN","False","total",1625069,7447818,"False",20210114,"REPUBLICAN"
"2069",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHARLES E. SCHUMER","DEMOCRAT","False","total",4384907,7447818,"False",20210114,"DEMOCRAT"
"2070",2004,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","MARTIN KOPPEL","SOCIALIST WORKERS","False","total",14811,7447818,"False",20210114,"OTHER"
"2071",2004,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","ERSKINE BOWLES","DEMOCRAT","False","total",1632527,3472082,"False",20210114,"DEMOCRAT"
"2072",2004,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","","","True","total",362,3472082,"False",20210114,"OTHER"
"2073",2004,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","TOM BAILEY","LIBERTARIAN","False","total",47743,3472082,"False",20210114,"LIBERTARIAN"
"2074",2004,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","RICHARD BURR","REPUBLICAN","False","total",1791450,3472082,"False",20210114,"REPUBLICAN"
"2075",2004,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","BYRON L. DORGAN","DEMOCRAT","False","total",212143,310696,"False",20210114,"DEMOCRAT"
"2076",2004,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","MIKE LIFFRIG","REPUBLICAN","False","total",98553,310696,"False",20210114,"REPUBLICAN"
"2077",2004,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","","","True","total",296,5425823,"False",20210114,"OTHER"
"2078",2004,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","ERIC D. FINGERHUT","DEMOCRAT","False","total",1961171,5425823,"False",20210114,"DEMOCRAT"
"2079",2004,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","GEORGE V. VOINOVICH","REPUBLICAN","False","total",3464356,5425823,"False",20210114,"REPUBLICAN"
"2080",2004,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen","False","BRAD CARSON","DEMOCRAT","False","total",596750,1446846,"False",20210114,"DEMOCRAT"
"2081",2004,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen","False","SHEILA BILYEU","INDEPENDENT","False","total",86663,1446846,"False",20210114,"OTHER"
"2082",2004,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen","False","TOM COBURN","REPUBLICAN","False","total",763433,1446846,"False",20210114,"REPUBLICAN"
"2083",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","TERESA KEANE","PACIFIC GREEN","False","total",43053,1780550,"False",20210114,"OTHER"
"2084",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","DAN FITZGERALD","LIBERTARIAN","False","total",29582,1780550,"False",20210114,"LIBERTARIAN"
"2085",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","OTHER","","False","total",1536,1780550,"False",20210114,"OTHER"
"2086",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","AL KING","REPUBLICAN","False","total",565254,1780550,"False",20210114,"REPUBLICAN"
"2087",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","RON WYDEN","DEMOCRAT","False","total",1128728,1780550,"False",20210114,"DEMOCRAT"
"2088",2004,"OREGON","OR",41,92,72,"US SENATE","statewide","gen","False","DAVID BROWNLOW","CONSTITUTION","False","total",12397,1780550,"False",20210114,"OTHER"
"2089",2004,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","BETSY SUMMER","LIBERTARIAN","False","total",79263,5559105,"False",20210114,"LIBERTARIAN"
"2090",2004,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","JAMES N. CLYMER","CONSTITUTION","False","total",220056,5559105,"False",20210114,"OTHER"
"2091",2004,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","ARLEN SPECTER","REPUBLICAN","False","total",2925080,5559105,"False",20210114,"REPUBLICAN"
"2092",2004,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","BLANK VOTE/SCATTERING","","False","total",580,5559105,"False",20210114,"OTHER"
"2093",2004,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","JOSEPH M. HOEFFEL","DEMOCRAT","False","total",2334126,5559105,"False",20210114,"DEMOCRAT"
"2094",2004,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","TEE FERGUSON","UNITED CITIZENS","False","total",5859,1597221,"False",20210114,"OTHER"
"2095",2004,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen","False","","","True","total",1286,1597221,"False",20210114,"OTHER"
