,state,district,year,pvi,pvi_correct,black_pct,real_pvi
5073,TX,14,2024,-16.52,,,-16.52
5074,TX,15,1998,7.69,,,7.69
5075,TX,15,2000,7.69,,,7.69
5076,TX,15,2002,4.27,,,4.27
5077,TX,15,2004,4.27,,,4.27
5078,TX,15,2006,0.95,,,0.95
5079,TX,15,2008,0.95,,,0.95
5080,TX,15,2010,4.72,,,4.72
5081,TX,15,2012,2.51,,,2.51
5082,TX,15,2014,5.58,,,5.58
5083,TX,15,2016,5.58,,,5.58
5084,TX,15,2018,7.16,,,7.16
5085,TX,15,2020,7.16,,,7.16
5086,TX,15,2022,-1.36,,,-1.36
5087,TX,15,2024,-1.36,,,-1.36
5088,TX,16,1998,8.27,,,8.27
5089,TX,16,2000,8.27,,,8.27
5090,TX,16,2002,9,,,9
5091,TX,16,2004,9,,,9
5092,TX,16,2006,8.05,,,8.05
5093,TX,16,2008,8.05,,,8.05
5094,TX,16,2010,11.33,,,11.33
5095,TX,16,2012,10.19,,,10.19
5096,TX,16,2014,12.64,,,12.64
5097,TX,16,2016,12.64,,,12.64
5098,TX,16,2018,18.5,,,18.5
5099,TX,16,2020,18.5,,,18.5
5100,TX,16,2022,17.06,,,17.06
5101,TX,16,2024,17.06,,,17.06
5102,TX,17,1998,-9.72,,,-9.72
5103,TX,17,2000,-9.72,,,-9.72
5104,TX,17,2002,-22.49,,,-22.49
5105,TX,17,2004,-22.49,,,-22.49
5106,TX,17,2006,-18.52,,,-18.52
5107,TX,17,2008,-18.52,,,-18.52
5108,TX,17,2010,-20.72,,,-20.72
5109,TX,17,2012,-12.23,,,-12.23
5110,TX,17,2014,-13.21,,,-13.21
5111,TX,17,2016,-13.21,,,-13.21
5112,TX,17,2018,-11.1,,,-11.1
5113,TX,17,2020,-11.1,,,-11.1
5114,TX,17,2022,-14.32,,,-14.32
5115,TX,17,2024,-14.32,,,-14.32
5116,TX,18,1998,20.39,,,20.39
5117,TX,18,2000,20.39,,,20.39
5118,TX,18,2002,24.2,,,24.2
5119,TX,18,2004,24.2,,,24.2
5120,TX,18,2006,22.94,,,22.94
5121,TX,18,2008,22.94,,,22.94
5122,TX,18,2010,23.82,,,23.82
5123,TX,18,2012,22.84,,,22.84
5124,TX,18,2014,24.56,,,24.56
5125,TX,18,2016,24.56,,,24.56
5126,TX,18,2018,27.39,,,27.39
5127,TX,18,2020,27.39,,,27.39
5128,TX,18,2022,23.16,,,23.16
5129,TX,18,2024,23.16,,,23.16
5130,TX,19,1998,-26.39,,,-26.39
5131,TX,19,2000,-26.39,,,-26.39
5132,TX,19,2002,-25.79,,,-25.79
5133,TX,19,2004,-25.79,,,-25.79
5134,TX,19,2006,-25.93,,,-25.93
5135,TX,19,2008,-25.93,,,-25.93
5136,TX,19,2010,-26.16,,,-26.16
5137,TX,19,2012,-25.55,,,-25.55
5138,TX,19,2014,-26.31,,,-26.31
5139,TX,19,2016,-26.31,,,-26.31
5140,TX,19,2018,-26.64,,,-26.64
5141,TX,19,2020,-26.64,,,-26.64
5142,TX,19,2022,-25.92,,,-25.92
5143,TX,19,2024,-25.92,,,-25.92
5144,TX,20,1998,6.33,,,6.33
5145,TX,20,2000,6.33,,,6.33
5146,TX,20,2002,6.86,,,6.86
5147,TX,20,2004,6.86,,,6.86
5148,TX,20,2006,6.73,,,6.73
5149,TX,20,2008,6.73,,,6.73
5150,TX,20,2010,9.37,,,9.37
5151,TX,20,2012,4.27,,,4.27
5152,TX,20,2014,7.14,,,7.14
5153,TX,20,2016,7.14,,,7.14
5154,TX,20,2018,11.62,,,11.62
5155,TX,20,2020,11.62,,,11.62
5156,TX,20,2022,14.88,,,14.88
5157,TX,20,2024,14.88,,,14.88
5158,TX,21,1998,-21.96,,,-21.96
5159,TX,21,2000,-21.96,,,-21.96
5160,TX,21,2002,-23.06,,,-23.06
5161,TX,21,2004,-23.06,,,-23.06
5162,TX,21,2006,-15.83,,,-15.83
5163,TX,21,2008,-15.83,,,-15.83
5164,TX,21,2010,-13.27,,,-13.27
5165,TX,21,2012,-11.09,,,-11.09
5166,TX,21,2014,-12.61,,,-12.61
5167,TX,21,2016,-12.61,,,-12.61
5168,TX,21,2018,-8.07,,,-8.07
5169,TX,21,2020,-8.07,,,-8.07
5170,TX,21,2022,-13.16,,,-13.16
5171,TX,21,2024,-13.16,,,-13.16
5172,TX,22,1998,-14.96,,,-14.96
5173,TX,22,2000,-14.96,,,-14.96
5174,TX,22,2002,-18.48,,,-18.48
5175,TX,22,2004,-18.48,,,-18.48
5176,TX,22,2006,-14.21,,,-14.21
5177,TX,22,2008,-14.21,,,-14.21
5178,TX,22,2010,-12.5,,,-12.5
5179,TX,22,2012,-14.91,,,-14.91
5180,TX,22,2014,-14.78,,,-14.78
5181,TX,22,2016,-14.78,,,-14.78
5182,TX,22,2018,-7.62,,,-7.62
5183,TX,22,2020,-7.62,,,-7.62
5184,TX,22,2022,-11.05,,,-11.05
5185,TX,22,2024,-11.05,,,-11.05
5186,TX,23,1998,-2.39,,,-2.39
5187,TX,23,2000,-2.39,,,-2.39
5188,TX,23,2002,-8.87,,,-8.87
5189,TX,23,2004,-8.87,,,-8.87
5190,TX,23,2006,-5.47,,,-5.47
5191,TX,23,2008,-5.47,,,-5.47
5192,TX,23,2010,-3.25,,,-3.25
5193,TX,23,2012,-4.34,,,-4.34
5194,TX,23,2014,-3.33,,,-3.33
5195,TX,23,2016,-3.33,,,-3.33
5196,TX,23,2018,-0.3,,,-0.3
5197,TX,23,2020,-0.3,,,-0.3
5198,TX,23,2022,-5.27,,,-5.27
5199,TX,23,2024,-5.27,,,-5.27
5200,TX,24,1998,1.36,,,1.36
5201,TX,24,2000,1.36,,,1.36
5202,TX,24,2002,3.99,,,3.99
5203,TX,24,2004,3.99,,,3.99
5204,TX,24,2006,-15.01,,,-15.01
5205,TX,24,2008,-15.01,,,-15.01
5206,TX,24,2010,-10.23,,,-10.23
5207,TX,24,2012,-13.52,,,-13.52
5208,TX,24,2014,-13.2,,,-13.2
5209,TX,24,2016,-13.2,,,-13.2
5210,TX,24,2018,-6.64,,,-6.64
5211,TX,24,2020,-6.64,,,-6.64
5212,TX,24,2022,-9.81,,,-9.81
5213,TX,24,2024,-9.81,,,-9.81
5214,TX,25,1998,-1.53,,,-1.53
5215,TX,25,2000,-1.53,,,-1.53
5216,TX,25,2002,1.34,,,1.34
5217,TX,25,2004,1.34,,,1.34
5218,TX,25,2006,2.82,,,2.82
5219,TX,25,2008,2.82,,,2.82
5220,TX,25,2010,5.99,,,5.99
5221,TX,25,2012,-10.48,,,-10.48
5222,TX,25,2014,-12.56,,,-12.56
5223,TX,25,2016,-12.56,,,-12.56
5224,TX,25,2018,-10,,,-10
5225,TX,25,2020,-10,,,-10
5226,TX,25,2022,-18.66,,,-18.66
5227,TX,25,2024,-18.66,,,-18.66
5228,TX,26,1998,-21.97,,,-21.97
5229,TX,26,2000,-21.97,,,-21.97
5230,TX,26,2002,-23.56,,,-23.56
5231,TX,26,2004,-23.56,,,-23.56
5232,TX,26,2006,-13.19,,,-13.19
5233,TX,26,2008,-13.19,,,-13.19
5234,TX,26,2010,-12.41,,,-12.41
5235,TX,26,2012,-19.09,,,-19.09
5236,TX,26,2014,-20.16,,,-20.16
5237,TX,26,2016,-20.16,,,-20.16
5238,TX,26,2018,-16.46,,,-16.46
5239,TX,26,2020,-16.46,,,-16.46
5240,TX,26,2022,-13.04,,,-13.04
5241,TX,26,2024,-13.04,,,-13.04
5242,TX,27,1998,4.33,,,4.33
5243,TX,27,2000,4.33,,,4.33
5244,TX,27,2002,1.06,,,1.06
5245,TX,27,2004,1.06,,,1.06
5246,TX,27,2006,-2.8,,,-2.8
5247,TX,27,2008,-2.8,,,-2.8
5248,TX,27,2010,-0.92,,,-0.92
5249,TX,27,2012,-12.86,,,-12.86
5250,TX,27,2014,-13.26,,,-13.26
5251,TX,27,2016,-13.26,,,-13.26
5252,TX,27,2018,-13.3,,,-13.3
5253,TX,27,2020,-13.3,,,-13.3
5254,TX,27,2022,-13.32,,,-13.32
5255,TX,27,2024,-13.32,,,-13.32
5256,TX,28,1998,11.1,,,11.1
5257,TX,28,2000,11.1,,,11.1
5258,TX,28,2002,8.89,,,8.89
5259,TX,28,2004,8.89,,,8.89
5260,TX,28,2006,-2.12,,,-2.12
5261,TX,28,2008,-2.12,,,-2.12
5262,TX,28,2010,1.17,,,1.17
5263,TX,28,2012,3.46,,,3.46
5264,TX,28,2014,7.96,,,7.96
5265,TX,28,2016,7.96,,,7.96
5266,TX,28,2018,9.11,,,9.11
5267,TX,28,2020,9.11,,,9.11
5268,TX,28,2022,3.2,,,3.2
5269,TX,28,2024,3.2,,,3.2
5270,TX,29,1998,7.77,,,7.77
5271,TX,29,2000,7.77,,,7.77
5272,TX,29,2002,10.36,,,10.36
5273,TX,29,2004,10.36,,,10.36
5274,TX,29,2006,6.94,,,6.94
5275,TX,29,2008,6.94,,,6.94
5276,TX,29,2010,7.98,,,7.98
5277,TX,29,2012,8.61,,,8.61
5278,TX,29,2014,13.25,,,13.25
5279,TX,29,2016,13.25,,,13.25
5280,TX,29,2018,20.57,,,20.57
5281,TX,29,2020,20.57,,,20.57
5282,TX,29,2022,18.44,,,18.44
5283,TX,29,2024,18.44,,,18.44
5284,TX,30,1998,17.48,,,17.48
5285,TX,30,2000,17.48,,,17.48
5286,TX,30,2002,18.86,,,18.86
5287,TX,30,2004,18.86,,,18.86
5288,TX,30,2006,25.75,,,25.75
5289,TX,30,2008,25.75,,,25.75
5290,TX,30,2010,27.83,,,27.83
5291,TX,30,2012,24.2,,,24.2
5292,TX,30,2014,27.46,,,27.46
5293,TX,30,2016,27.46,,,27.46
5294,TX,30,2018,29.65,,,29.65
5295,TX,30,2020,29.65,,,29.65
5296,TX,30,2022,26.8,,,26.8
5297,TX,30,2024,26.8,,,26.8
5916,TX,31,2024,-13.72,,,-13.72
5905,TX,31,2002,-21.83,,,-21.83
5906,TX,31,2004,-21.83,,,-21.83
5907,TX,31,2006,-16.18,,,-16.18
5908,TX,31,2008,-16.18,,,-16.18
5909,TX,31,2010,-12.64,,,-12.64
5910,TX,31,2012,-11.55,,,-11.55
5911,TX,31,2014,-12.26,,,-12.26
5912,TX,31,2016,-12.26,,,-12.26
5913,TX,31,2018,-9.12,,,-9.12
5914,TX,31,2020,-9.12,,,-9.12
5915,TX,31,2022,-13.72,,,-13.72
5928,TX,32,2024,14.05,,,14.05
5917,TX,32,2002,-15.17,,,-15.17
5918,TX,32,2004,-15.17,,,-15.17
5919,TX,32,2006,-9.91,,,-9.91
5920,TX,32,2008,-9.91,,,-9.91
5921,TX,32,2010,-7.44,,,-7.44
5922,TX,32,2012,-9.79,,,-9.79
5923,TX,32,2014,-9.72,,,-9.72
5924,TX,32,2016,-9.72,,,-9.72
5925,TX,32,2018,-2.56,,,-2.56
5926,TX,32,2020,-2.56,,,-2.56
5927,TX,32,2022,14.05,,,14.05
5975,TX,33,2024,23.68,,,23.68
5969,TX,33,2012,14.74,,,14.74
5970,TX,33,2014,19.37,,,19.37
5971,TX,33,2016,19.37,,,19.37
5972,TX,33,2018,23.41,,,23.41
5973,TX,33,2020,23.41,,,23.41
5974,TX,33,2022,23.68,,,23.68
5982,TX,34,2024,8.6,,,8.6
5976,TX,34,2012,5.14,,,5.14
5977,TX,34,2014,8.75,,,8.75
5978,TX,34,2016,8.75,,,8.75
5979,TX,34,2018,9.84,,,9.84
5980,TX,34,2020,9.84,,,9.84
5981,TX,34,2022,8.6,,,8.6
5989,TX,35,2024,20.97,,,20.97
5983,TX,35,2012,9.75,,,9.75
5984,TX,35,2014,12.02,,,12.02
5985,TX,35,2016,12.02,,,12.02
5986,TX,35,2018,15.63,,,15.63
5987,TX,35,2020,15.63,,,15.63
5988,TX,35,2022,20.97,,,20.97
5996,TX,36,2024,-18.29,,,-18.29
5990,TX,36,2012,-22.03,,,-22.03
5991,TX,36,2014,-25.44,,,-25.44
5992,TX,36,2016,-25.44,,,-25.44
5993,TX,36,2018,-25.36,,,-25.36
5994,TX,36,2020,-25.36,,,-25.36
5995,TX,36,2022,-18.29,,,-18.29
6024,TX,37,2024,24.29,,,24.29
6023,TX,37,2022,24.29,,,24.29
6026,TX,38,2024,-12.38,,,-12.38
6025,TX,38,2022,-12.38,,,-12.38
6113,UT,0,1998,-16.85265414,,,-16.85265414
6114,UT,0,2000,-16.85265414,,,-16.85265414
6213,UT,0,2002,-20.67557382,,,-20.67557382
6214,UT,0,2004,-20.67557382,,,-20.67557382
6313,UT,0,2006,-22.09701617,,,-22.09701617
6314,UT,0,2008,-22.09701617,,,-22.09701617
6413,UT,0,2010,-19.16668723,,,-19.16668723
6414,UT,0,2012,-19.16668723,,,-19.16668723
6513,UT,0,2014,-24.50180339,,,-24.50180339
6514,UT,0,2016,-24.50180339,,,-24.50180339
6613,UT,0,2018,-16.77532245,,,-16.77532245
6614,UT,0,2020,-16.77532245,,,-16.77532245
6713,UT,0,2022,-13.11466879,,,-13.11466879
6714,UT,0,2024,-13.11466879,,,-13.11466879
5298,UT,1,1998,-22.62,,,-22.62
5299,UT,1,2000,-22.62,,,-22.62
5300,UT,1,2002,-21.78,,,-21.78
5301,UT,1,2004,-21.78,,,-21.78
5302,UT,1,2006,-22.86,,,-22.86
5303,UT,1,2008,-22.86,,,-22.86
5304,UT,1,2010,-20.24,,,-20.24
5305,UT,1,2012,-23.98,,,-23.98
5306,UT,1,2014,-29.11,,,-29.11
5307,UT,1,2016,-29.11,,,-29.11
5308,UT,1,2018,-22.84,,,-22.84
5309,UT,1,2020,-22.84,,,-22.84
5310,UT,1,2022,-12.3,,,-12.3
5311,UT,1,2024,-12.3,,,-12.3
5312,UT,2,1998,-8.97,,,-8.97
5313,UT,2,2000,-8.97,,,-8.97
5314,UT,2,2002,-18.78,,,-18.78
5315,UT,2,2004,-18.78,,,-18.78
5316,UT,2,2006,-17.09,,,-17.09
5317,UT,2,2008,-17.09,,,-17.09
5318,UT,2,2010,-13.9,,,-13.9
5319,UT,2,2012,-15.14,,,-15.14
5320,UT,2,2014,-20,,,-20
5321,UT,2,2016,-20,,,-20
5322,UT,2,2018,-13.07,,,-13.07
5323,UT,2,2020,-13.07,,,-13.07
5324,UT,2,2022,-11.24,,,-11.24
5325,UT,2,2024,-11.24,,,-11.24
5326,UT,3,1998,-21.23,,,-21.23
5327,UT,3,2000,-21.23,,,-21.23
5328,UT,3,2002,-26.23,,,-26.23
5329,UT,3,2004,-26.23,,,-26.23
5330,UT,3,2006,-27.38,,,-27.38
5331,UT,3,2008,-27.38,,,-27.38
5332,UT,3,2010,-24.5,,,-24.5
5333,UT,3,2012,-24.23,,,-24.23
5334,UT,3,2014,-29.84,,,-29.84
5335,UT,3,2016,-29.84,,,-29.84
5336,UT,3,2018,-21.57,,,-21.57
5337,UT,3,2020,-21.57,,,-21.57
5338,UT,3,2022,-13.08,,,-13.08
5339,UT,3,2024,-13.08,,,-13.08
6003,UT,4,2024,-15.94,,,-15.94
5997,UT,4,2012,-12.81,,,-12.81
5998,UT,4,2014,-18.59,,,-18.59
5999,UT,4,2016,-18.59,,,-18.59
6000,UT,4,2018,-9.59,,,-9.59
6001,UT,4,2020,-9.59,,,-9.59
6002,UT,4,2022,-15.94,,,-15.94
6115,VA,0,1998,-5.83384261,,,-5.83384261
6116,VA,0,2000,-5.83384261,,,-5.83384261
6215,VA,0,2002,-4.752148649,,,-4.752148649
6216,VA,0,2004,-4.752148649,,,-4.752148649
6315,VA,0,2006,-3.292892052,,,-3.292892052
6316,VA,0,2008,-3.292892052,,,-3.292892052
6415,VA,0,2010,-1.081792285,,,-1.081792285
6416,VA,0,2012,-1.081792285,,,-1.081792285
6515,VA,0,2014,-0.1293927586,,,-0.1293927586
6516,VA,0,2016,-0.1293927586,,,-0.1293927586
6615,VA,0,2018,1.280594814,,,1.280594814
6616,VA,0,2020,1.280594814,,,1.280594814
6715,VA,0,2022,2.574058918,,,2.574058918
6716,VA,0,2024,2.574058918,,,2.574058918
5354,VA,1,1998,-11.4,,,-11.4
5355,VA,1,2000,-11.4,,,-11.4
5356,VA,1,2002,-10.07,,,-10.07
5357,VA,1,2004,-10.07,,,-10.07
5358,VA,1,2006,-9.5,,,-9.5
5359,VA,1,2008,-9.5,,,-9.5
5360,VA,1,2010,-6.48,,,-6.48
5361,VA,1,2012,-7.24,,,-7.24
5362,VA,1,2014,-5.9,,,-5.9
5363,VA,1,2018,-7.76,,,-7.76
5364,VA,1,2020,-7.76,,,-7.76
5365,VA,1,2022,-6.34,,,-6.34
5366,VA,1,2024,-6.34,,,-6.34
5367,VA,2,1998,-8.54,,,-8.54
5368,VA,2,2000,-8.54,,,-8.54
5369,VA,2,2002,-6.4,,,-6.4
5370,VA,2,2004,-6.4,,,-6.4
5371,VA,2,2006,-6.77,,,-6.77
5372,VA,2,2008,-6.77,,,-6.77
5373,VA,2,2010,-3.75,,,-3.75
5374,VA,2,2012,-3.91,,,-3.91
5375,VA,2,2014,-1.61,,,-1.61
5376,VA,2,2018,-2.95,,,-2.95
5377,VA,2,2020,-2.95,,,-2.95
5378,VA,2,2022,-2.05,,,-2.05
5379,VA,2,2024,-2.05,,,-2.05
5380,VA,3,1998,13.04,,,13.04
5381,VA,3,2000,13.04,,,13.04
5382,VA,3,2002,16.83,,,16.83
5383,VA,3,2004,16.83,,,16.83
5384,VA,3,2006,17.64,,,17.64
5385,VA,3,2008,17.64,,,17.64
5386,VA,3,2010,21.27,,,21.27
5387,VA,3,2012,24.17,,,24.17
5388,VA,3,2014,27.2,,,27.2
5389,VA,3,2018,15.63,,,15.63
5390,VA,3,2020,15.63,,,15.63
5391,VA,3,2022,17.04,,,17.04
5392,VA,3,2024,17.04,,,17.04
5393,VA,4,1998,-2.32,,,-2.32
5394,VA,4,2000,-2.32,,,-2.32
5395,VA,4,2002,-5.34,,,-5.34
5396,VA,4,2004,-5.34,,,-5.34
5397,VA,4,2006,-5.74,,,-5.74
5398,VA,4,2008,-5.74,,,-5.74
5399,VA,4,2010,-3.66,,,-3.66
5400,VA,4,2012,-5.21,,,-5.21
5401,VA,4,2014,-3.11,,,-3.11
5402,VA,4,2018,9.96,,,9.96
5403,VA,4,2020,9.96,,,9.96
5404,VA,4,2022,15.75,,,15.75
5405,VA,4,2024,15.75,,,15.75
5406,VA,5,1998,-7.54,,,-7.54
5407,VA,5,2000,-7.54,,,-7.54
5408,VA,5,2002,-7.43,,,-7.43
5409,VA,5,2004,-7.43,,,-7.43
5410,VA,5,2006,-5.82,,,-5.82
5411,VA,5,2008,-5.82,,,-5.82
5412,VA,5,2010,-4.96,,,-4.96
5413,VA,5,2012,-5.4,,,-5.4
5414,VA,5,2014,-5.33,,,-5.33
5415,VA,5,2018,-6.52,,,-6.52
5416,VA,5,2020,-6.52,,,-6.52
5417,VA,5,2022,-6.62,,,-6.62
5418,VA,5,2024,-6.62,,,-6.62
5419,VA,6,1998,-10.57,,,-10.57
5420,VA,6,2000,-10.57,,,-10.57
5421,VA,6,2002,-11.82,,,-11.82
5422,VA,6,2004,-11.82,,,-11.82
5423,VA,6,2006,-12.36,,,-12.36
5424,VA,6,2008,-12.36,,,-12.36
5425,VA,6,2010,-11.63,,,-11.63
5426,VA,6,2012,-11.6,,,-11.6
5427,VA,6,2014,-11.68,,,-11.68
5428,VA,6,2018,-13.62,,,-13.62
5429,VA,6,2020,-13.62,,,-13.62
5430,VA,6,2022,-13.83,,,-13.83
5431,VA,6,2024,-13.83,,,-13.83
5432,VA,7,1998,-19.2,,,-19.2
5433,VA,7,2000,-19.2,,,-19.2
5434,VA,7,2002,-12.3,,,-12.3
5435,VA,7,2004,-12.3,,,-12.3
5436,VA,7,2006,-10.73,,,-10.73
5437,VA,7,2008,-10.73,,,-10.73
5438,VA,7,2010,-8.07,,,-8.07
5439,VA,7,2012,-10.39,,,-10.39
5440,VA,7,2014,-9.68,,,-9.68
5441,VA,7,2018,-5.26,,,-5.26
5442,VA,7,2020,-5.26,,,-5.26
5443,VA,7,2022,0.88,,,0.88
5444,VA,7,2024,0.88,,,0.88
5445,VA,8,1998,3.34,,,3.34
5446,VA,8,2000,3.34,,,3.34
5447,VA,8,2002,9.78,,,9.78
5448,VA,8,2004,9.78,,,9.78
5449,VA,8,2006,14.25,,,14.25
5450,VA,8,2008,14.25,,,14.25
5451,VA,8,2010,16.19,,,16.19
5452,VA,8,2012,15.26,,,15.26
5453,VA,8,2014,16.34,,,16.34
5454,VA,8,2018,24.23,,,24.23
5455,VA,8,2020,24.23,,,24.23
5456,VA,8,2022,26.27,,,26.27
5457,VA,8,2024,26.27,,,26.27
5458,VA,9,1998,-2.87,,,-2.87
5459,VA,9,2000,-2.87,,,-2.87
5460,VA,9,2002,-6.54,,,-6.54
5461,VA,9,2004,-6.54,,,-6.54
5462,VA,9,2006,-8.36,,,-8.36
5463,VA,9,2008,-8.36,,,-8.36
5464,VA,9,2010,-12.3,,,-12.3
5465,VA,9,2012,-11.89,,,-11.89
5466,VA,9,2014,-15.48,,,-15.48
5467,VA,9,2018,-21.11,,,-21.11
5468,VA,9,2020,-21.11,,,-21.11
5469,VA,9,2022,-23.32,,,-23.32
5470,VA,9,2024,-23.32,,,-23.32
5471,VA,10,1998,-13.7,,,-13.7
5472,VA,10,2000,-13.7,,,-13.7
5473,VA,10,2002,-7.87,,,-7.87
5474,VA,10,2004,-7.87,,,-7.87
5475,VA,10,2006,-5.21,,,-5.21
5476,VA,10,2008,-5.21,,,-5.21
5477,VA,10,2010,-1.25,,,-1.25
5478,VA,10,2012,-3.25,,,-3.25
5479,VA,10,2014,-2.47,,,-2.47
5480,VA,10,2018,2.48,,,2.48
5481,VA,10,2020,2.48,,,2.48
5482,VA,10,2022,5.92,,,5.92
5483,VA,10,2024,5.92,,,5.92
5484,VA,11,1998,-4.13,,,-4.13
5485,VA,11,2000,-4.13,,,-4.13
5486,VA,11,2002,-3.53,,,-3.53
5487,VA,11,2004,-3.53,,,-3.53
5488,VA,11,2006,-0.19,,,-0.19
5489,VA,11,2008,-0.19,,,-0.19
5490,VA,11,2010,3.12,,,3.12
5491,VA,11,2012,8.19,,,8.19
5492,VA,11,2014,10.72,,,10.72
5493,VA,11,2018,17.64,,,17.64
5494,VA,11,2020,17.64,,,17.64
5495,VA,11,2022,18.29,,,18.29
5496,VA,11,2024,18.29,,,18.29
6117,VT,0,1998,8.051029631,,,8.051029631
6118,VT,0,2000,8.051029631,,,8.051029631
6217,VT,0,2002,5.999397976,,,5.999397976
6218,VT,0,2004,5.999397976,,,5.999397976
6317,VT,0,2006,9.930028888,,,9.930028888
6318,VT,0,2008,9.930028888,,,9.930028888
6417,VT,0,2010,14.31433043,,,14.31433043
6418,VT,0,2012,14.31433043,,,14.31433043
6517,VT,0,2014,16.00966818,,,16.00966818
6518,VT,0,2016,16.00966818,,,16.00966818
6617,VT,0,2018,14.62060288,,,14.62060288
6618,VT,0,2020,14.62060288,,,14.62060288
6717,VT,0,2022,15.5224461,,,15.5224461
6718,VT,0,2024,15.5224461,,,15.5224461
5340,VT,1,1998,7.3,,,7.3
5341,VT,1,2000,7.3,,,7.3
5342,VT,1,2002,5.18,,,5.18
5343,VT,1,2004,5.18,,,5.18
5344,VT,1,2006,9.95,,,9.95
5345,VT,1,2008,9.95,,,9.95
5346,VT,1,2010,14.29,,,14.29
5347,VT,1,2012,14.29,,,14.29
5348,VT,1,2014,16.02,,,16.02
5349,VT,1,2016,16.02,,,16.02
5350,VT,1,2018,14.63,,,14.63
5351,VT,1,2020,14.63,,,14.63
5352,VT,1,2022,15.54,,,15.54
5353,VT,1,2024,15.54,,,15.54
6119,WA,0,1998,2.894271405,,,2.894271405
6120,WA,0,2000,2.894271405,,,2.894271405
6219,WA,0,2002,2.630668675,,,2.630668675
6220,WA,0,2004,2.630668675,,,2.630668675
6319,WA,0,2006,4.315285574,,,4.315285574
6320,WA,0,2008,4.315285574,,,4.315285574
6419,WA,0,2010,5.040348111,,,5.040348111
6420,WA,0,2012,5.040348111,,,5.040348111
6519,WA,0,2014,5.508659027,,,5.508659027
6520,WA,0,2016,5.508659027,,,5.508659027
6619,WA,0,2018,7.166241401,,,7.166241401
6620,WA,0,2020,7.166241401,,,7.166241401
6719,WA,0,2022,7.642309788,,,7.642309788
6720,WA,0,2024,7.642309788,,,7.642309788
5497,WA,1,1998,2.74,,,2.74
5498,WA,1,2000,2.74,,,2.74
5499,WA,1,2002,5.25,,,5.25
5500,WA,1,2004,5.25,,,5.25
5501,WA,1,2006,7.48,,,7.48
5502,WA,1,2008,7.48,,,7.48
5503,WA,1,2010,9.41,,,9.41
5504,WA,1,2012,3.33,,,3.33
5505,WA,1,2014,3.58,,,3.58
5506,WA,1,2016,3.58,,,3.58
5507,WA,1,2018,6.74,,,6.74
5508,WA,1,2020,6.74,,,6.74
5509,WA,1,2022,13.31,,,13.31
5510,WA,1,2024,13.31,,,13.31
5511,WA,2,1998,0.08,,,0.08
5512,WA,2,2000,0.08,,,0.08
5513,WA,2,2002,0.53,,,0.53
5514,WA,2,2004,0.53,,,0.53
5515,WA,2,2006,2.54,,,2.54
5516,WA,2,2008,2.54,,,2.54
5517,WA,2,2010,3.36,,,3.36
5518,WA,2,2012,7.79,,,7.79
5519,WA,2,2014,8.71,,,8.71
5520,WA,2,2016,8.71,,,8.71
5521,WA,2,2018,10.43,,,10.43
5522,WA,2,2020,10.43,,,10.43
5523,WA,2,2022,9.29,,,9.29
5524,WA,2,2024,9.29,,,9.29
5525,WA,3,1998,1.54,,,1.54
5526,WA,3,2000,1.54,,,1.54
5527,WA,3,2002,-1.16,,,-1.16
5528,WA,3,2004,-1.16,,,-1.16
5529,WA,3,2006,-0.07,,,-0.07
5530,WA,3,2008,-0.07,,,-0.07
5531,WA,3,2010,0.56,,,0.56
5532,WA,3,2012,-1.85,,,-1.85
5533,WA,3,2014,-2.54,,,-2.54
5534,WA,3,2016,-2.54,,,-2.54
5535,WA,3,2018,-4.54,,,-4.54
5536,WA,3,2020,-4.54,,,-4.54
5537,WA,3,2022,-4.62,,,-4.62
5538,WA,3,2024,-4.62,,,-4.62
5539,WA,4,1998,-9.32,,,-9.32
5540,WA,4,2000,-9.32,,,-9.32
5541,WA,4,2002,-14.57,,,-14.57
5542,WA,4,2004,-14.57,,,-14.57
5543,WA,4,2006,-13.23,,,-13.23
5544,WA,4,2008,-13.23,,,-13.23
5545,WA,4,2010,-12.64,,,-12.64
5546,WA,4,2012,-13.75,,,-13.75
5547,WA,4,2014,-13.29,,,-13.29
5548,WA,4,2016,-13.29,,,-13.29
5549,WA,4,2018,-13.34,,,-13.34
5550,WA,4,2020,-13.34,,,-13.34
5551,WA,4,2022,-11.41,,,-11.41
5552,WA,4,2024,-11.41,,,-11.41
5553,WA,5,1998,-2.98,,,-2.98
5554,WA,5,2000,-2.98,,,-2.98
5555,WA,5,2002,-8.72,,,-8.72
5556,WA,5,2004,-8.72,,,-8.72
5557,WA,5,2006,-7.42,,,-7.42
5558,WA,5,2008,-7.42,,,-7.42
5559,WA,5,2010,-6.67,,,-6.67
5560,WA,5,2012,-6.32,,,-6.32
5561,WA,5,2014,-6.81,,,-6.81
5562,WA,5,2016,-6.81,,,-6.81
5563,WA,5,2018,-7.94,,,-7.94
5564,WA,5,2020,-7.94,,,-7.94
5565,WA,5,2022,-7.74,,,-7.74
5566,WA,5,2024,-7.74,,,-7.74
5567,WA,6,1998,3.59,,,3.59
5568,WA,6,2000,3.59,,,3.59
5569,WA,6,2002,4.42,,,4.42
5570,WA,6,2004,4.42,,,4.42
5571,WA,6,2006,5.18,,,5.18
5572,WA,6,2008,5.18,,,5.18
5573,WA,6,2010,5.08,,,5.08
5574,WA,6,2012,4.73,,,4.73
